date,usgs_site,lat,lon,Discharge_mean,Water_Temp_mean,year,Discharge_cumsum,Water_Temp_cumsum
2019-01-01,14178000,44.70694444,-122.10000000,1050.0,3.0,2019,1050.0,3.0
2019-01-02,14178000,44.70694444,-122.10000000,961.0,3.3,2019,2011.0,6.3
2019-01-03,14178000,44.70694444,-122.10000000,900.0,4.2,2019,2911.0,10.5
2019-01-04,14178000,44.70694444,-122.10000000,868.0,4.4,2019,3779.0,14.9
2019-01-05,14178000,44.70694444,-122.10000000,834.0,4.1,2019,4613.0,19.0
2019-01-06,14178000,44.70694444,-122.10000000,838.0,3.8,2019,5451.0,22.8
2019-01-07,14178000,44.70694444,-122.10000000,797.0,3.5,2019,6248.0,26.3
2019-01-08,14178000,44.70694444,-122.10000000,822.0,4.0,2019,7070.0,30.3
2019-01-09,14178000,44.70694444,-122.10000000,869.0,4.6,2019,7939.0,34.9
2019-01-10,14178000,44.70694444,-122.10000000,1020.0,4.8,2019,8959.0,39.7
2019-01-11,14178000,44.70694444,-122.10000000,982.0,4.5,2019,9941.0,44.2
2019-01-12,14178000,44.70694444,-122.10000000,929.0,4.0,2019,10870.0,48.2
2019-01-13,14178000,44.70694444,-122.10000000,877.0,3.6,2019,11747.0,51.8
2019-01-14,14178000,44.70694444,-122.10000000,831.0,3.4,2019,12578.0,55.2
2019-01-15,14178000,44.70694444,-122.10000000,793.0,3.4,2019,13371.0,58.6
2019-01-16,14178000,44.70694444,-122.10000000,770.0,3.9,2019,14141.0,62.5
2019-01-17,14178000,44.70694444,-122.10000000,770.0,4.6,2019,14911.0,67.1
2019-01-18,14178000,44.70694444,-122.10000000,824.0,4.7,2019,15735.0,71.8
2019-01-19,14178000,44.70694444,-122.10000000,2290.0,4.8,2019,18025.0,76.6
2019-01-20,14178000,44.70694444,-122.10000000,1980.0,4.6,2019,20005.0,81.2
2019-01-21,14178000,44.70694444,-122.10000000,1570.0,4.4,2019,21575.0,85.6
2019-01-22,14178000,44.70694444,-122.10000000,1320.0,4.2,2019,22895.0,89.8
2019-01-23,14178000,44.70694444,-122.10000000,1440.0,5.0,2019,24335.0,94.8
2019-01-24,14178000,44.70694444,-122.10000000,1370.0,4.6,2019,25705.0,99.4
2019-01-25,14178000,44.70694444,-122.10000000,1220.0,3.9,2019,26925.0,103.3
2019-01-26,14178000,44.70694444,-122.10000000,1110.0,4.0,2019,28035.0,107.3
2019-01-27,14178000,44.70694444,-122.10000000,1040.0,4.3,2019,29075.0,111.6
2019-01-28,14178000,44.70694444,-122.10000000,999.0,4.4,2019,30074.0,116.0
2019-01-29,14178000,44.70694444,-122.10000000,946.0,4.0,2019,31020.0,120.0
2019-01-30,14178000,44.70694444,-122.10000000,898.0,3.7,2019,31918.0,123.7
2019-01-31,14178000,44.70694444,-122.10000000,859.0,3.8,2019,32777.0,127.5
2019-02-01,14178000,44.70694444,-122.10000000,846.0,4.5,2019,33623.0,132.0
2019-02-02,14178000,44.70694444,-122.10000000,873.0,5.2,2019,34496.0,137.2
2019-02-03,14178000,44.70694444,-122.10000000,942.0,5.0,2019,35438.0,142.2
2019-02-04,14178000,44.70694444,-122.10000000,902.0,3.6,2019,36340.0,145.8
2019-02-05,14178000,44.70694444,-122.10000000,845.0,3.1,2019,37185.0,148.9
2019-02-06,14178000,44.70694444,-122.10000000,798.0,2.7,2019,37983.0,151.6
2019-02-07,14178000,44.70694444,-122.10000000,760.0,2.1,2019,38743.0,153.7
2019-02-08,14178000,44.70694444,-122.10000000,742.0,3.0,2019,39485.0,156.7
