date,usgs_site,lat,lon,Discharge_mean,Water_Temp_mean,year,Discharge_cumsum,Water_Temp_cumsum
2018-01-01,14178000,44.70694444,-122.10000000,1300.0,3.8,2018,1300.0,3.8
2018-01-02,14178000,44.70694444,-122.10000000,1160.0,4.0,2018,2460.0,7.8
2018-01-03,14178000,44.70694444,-122.10000000,1070.0,4.1,2018,3530.0,11.899999999999999
2018-01-04,14178000,44.70694444,-122.10000000,1020.0,4.5,2018,4550.0,16.4
2018-01-05,14178000,44.70694444,-122.10000000,1030.0,5.0,2018,5580.0,21.4
2018-01-06,14178000,44.70694444,-122.10000000,1050.0,5.1,2018,6630.0,26.5
2018-01-07,14178000,44.70694444,-122.10000000,991.0,4.6,2018,7621.0,31.099999999999998
2018-01-08,14178000,44.70694444,-122.10000000,949.0,4.8,2018,8570.0,35.9
2018-01-09,14178000,44.70694444,-122.10000000,1050.0,5.2,2018,9620.0,41.1
2018-01-10,14178000,44.70694444,-122.10000000,1060.0,4.7,2018,10680.0,45.8
2018-01-11,14178000,44.70694444,-122.10000000,1700.0,5.0,2018,12380.0,50.8
2018-01-12,14178000,44.70694444,-122.10000000,2450.0,5.3,2018,14830.0,56.1
2018-01-13,14178000,44.70694444,-122.10000000,1840.0,5.0,2018,16670.0,61.1
2018-01-14,14178000,44.70694444,-122.10000000,1550.0,5.1,2018,18220.0,66.2
2018-01-15,14178000,44.70694444,-122.10000000,1370.0,5.3,2018,19590.0,71.5
2018-01-16,14178000,44.70694444,-122.10000000,1290.0,5.6,2018,20880.0,77.1
2018-01-17,14178000,44.70694444,-122.10000000,1180.0,5.3,2018,22060.0,82.39999999999999
2018-01-18,14178000,44.70694444,-122.10000000,1530.0,5.5,2018,23590.0,87.89999999999999
2018-01-19,14178000,44.70694444,-122.10000000,1410.0,4.5,2018,25000.0,92.39999999999999
2018-01-20,14178000,44.70694444,-122.10000000,1280.0,4.5,2018,26280.0,96.89999999999999
2018-01-21,14178000,44.70694444,-122.10000000,1230.0,4.5,2018,27510.0,101.39999999999999
2018-01-22,14178000,44.70694444,-122.10000000,1190.0,4.6,2018,28700.0,106.0
2018-01-23,14178000,44.70694444,-122.10000000,1210.0,4.4,2018,29910.0,110.39999999999999
2018-01-24,14178000,44.70694444,-122.10000000,1870.0,4.8,2018,31780.0,115.2
2018-01-25,14178000,44.70694444,-122.10000000,1830.0,4.0,2018,33610.0,119.2
2018-01-26,14178000,44.70694444,-122.10000000,1570.0,4.1,2018,35180.0,123.3
2018-01-27,14178000,44.70694444,-122.10000000,1670.0,4.0,2018,36850.0,127.3
2018-01-28,14178000,44.70694444,-122.10000000,1980.0,4.5,2018,38830.0,131.8
2018-01-29,14178000,44.70694444,-122.10000000,1900.0,4.6,2018,40730.0,136.4
2018-01-30,14178000,44.70694444,-122.10000000,2070.0,4.8,2018,42800.0,141.2
2018-01-31,14178000,44.70694444,-122.10000000,1820.0,4.7,2018,44620.0,145.9
2018-02-01,14178000,44.70694444,-122.10000000,1610.0,4.9,2018,46230.0,150.8
2018-02-02,14178000,44.70694444,-122.10000000,1780.0,5.4,2018,48010.0,156.2
2018-02-03,14178000,44.70694444,-122.10000000,1920.0,5.3,2018,49930.0,161.5
2018-02-04,14178000,44.70694444,-122.10000000,1850.0,5.6,2018,51780.0,167.1
2018-02-05,14178000,44.70694444,-122.10000000,1790.0,5.5,2018,53570.0,172.6
2018-02-06,14178000,44.70694444,-122.10000000,1610.0,5.0,2018,55180.0,177.6
2018-02-07,14178000,44.70694444,-122.10000000,1450.0,4.9,2018,56630.0,182.5
2018-02-08,14178000,44.70694444,-122.10000000,1350.0,5.0,2018,57980.0,187.5
2018-02-09,14178000,44.70694444,-122.10000000,1290.0,5.5,2018,59270.0,193.0
2018-02-10,14178000,44.70694444,-122.10000000,1200.0,4.5,2018,60470.0,197.5
2018-02-11,14178000,44.70694444,-122.10000000,1130.0,4.0,2018,61600.0,201.5
2018-02-12,14178000,44.70694444,-122.10000000,1060.0,3.5,2018,62660.0,205.0
2018-02-13,14178000,44.70694444,-122.10000000,1000.0,2.7,2018,63660.0,207.7
2018-02-14,14178000,44.70694444,-122.10000000,978.0,3.4,2018,64638.0,211.1
2018-02-15,14178000,44.70694444,-122.10000000,933.0,4.0,2018,65571.0,215.1
2018-02-16,14178000,44.70694444,-122.10000000,900.0,4.1,2018,66471.0,219.2
2018-02-17,14178000,44.70694444,-122.10000000,972.0,4.4,2018,67443.0,223.6
2018-02-18,14178000,44.70694444,-122.10000000,1070.0,3.1,2018,68513.0,226.7
2018-02-19,14178000,44.70694444,-122.10000000,960.0,2.4,2018,69473.0,229.1
2018-02-20,14178000,44.70694444,-122.10000000,910.0,2.5,2018,70383.0,231.6
2018-02-21,14178000,44.70694444,-122.10000000,884.0,2.7,2018,71267.0,234.3
2018-02-22,14178000,44.70694444,-122.10000000,855.0,2.6,2018,72122.0,236.9
2018-02-23,14178000,44.70694444,-122.10000000,818.0,1.6,2018,72940.0,238.5
2018-02-24,14178000,44.70694444,-122.10000000,829.0,2.0,2018,73769.0,240.5
2018-02-25,14178000,44.70694444,-122.10000000,839.0,2.1,2018,74608.0,242.6
2018-02-26,14178000,44.70694444,-122.10000000,814.0,2.6,2018,75422.0,245.2
2018-02-27,14178000,44.70694444,-122.10000000,778.0,2.7,2018,76200.0,247.9
2018-02-28,14178000,44.70694444,-122.10000000,781.0,3.5,2018,76981.0,251.4
2018-03-01,14178000,44.70694444,-122.10000000,829.0,3.6,2018,77810.0,255.0
2018-03-02,14178000,44.70694444,-122.10000000,792.0,3.6,2018,78602.0,258.6
2018-03-03,14178000,44.70694444,-122.10000000,762.0,3.7,2018,79364.0,262.3
2018-03-04,14178000,44.70694444,-122.10000000,743.0,3.8,2018,80107.0,266.1
2018-03-05,14178000,44.70694444,-122.10000000,729.0,4.0,2018,80836.0,270.1
2018-03-06,14178000,44.70694444,-122.10000000,720.0,3.5,2018,81556.0,273.6
2018-03-07,14178000,44.70694444,-122.10000000,721.0,3.8,2018,82277.0,277.4
2018-03-08,14178000,44.70694444,-122.10000000,824.0,3.9,2018,83101.0,281.3
2018-03-09,14178000,44.70694444,-122.10000000,1260.0,4.3,2018,84361.0,285.6
2018-03-10,14178000,44.70694444,-122.10000000,1150.0,4.4,2018,85511.0,290.0
2018-03-11,14178000,44.70694444,-122.10000000,1090.0,4.5,2018,86601.0,294.5
2018-03-12,14178000,44.70694444,-122.10000000,1110.0,4.6,2018,87711.0,299.1
2018-03-13,14178000,44.70694444,-122.10000000,1250.0,4.6,2018,88961.0,303.7
2018-03-14,14178000,44.70694444,-122.10000000,1330.0,4.7,2018,90291.0,308.4
2018-03-15,14178000,44.70694444,-122.10000000,1250.0,4.2,2018,91541.0,312.6
2018-03-16,14178000,44.70694444,-122.10000000,1180.0,4.4,2018,92721.0,317.0
2018-03-17,14178000,44.70694444,-122.10000000,1140.0,4.0,2018,93861.0,321.0
2018-03-18,14178000,44.70694444,-122.10000000,1090.0,4.6,2018,94951.0,325.6
2018-03-19,14178000,44.70694444,-122.10000000,1030.0,4.5,2018,95981.0,330.1
2018-03-20,14178000,44.70694444,-122.10000000,982.0,4.5,2018,96963.0,334.6
2018-03-21,14178000,44.70694444,-122.10000000,981.0,4.9,2018,97944.0,339.5
2018-03-22,14178000,44.70694444,-122.10000000,1090.0,4.8,2018,99034.0,344.3
2018-03-23,14178000,44.70694444,-122.10000000,1090.0,3.2,2018,100124.0,347.5
2018-03-24,14178000,44.70694444,-122.10000000,1050.0,3.6,2018,101174.0,351.1
2018-03-25,14178000,44.70694444,-122.10000000,991.0,4.3,2018,102165.0,355.4
2018-03-26,14178000,44.70694444,-122.10000000,948.0,4.3,2018,103113.0,359.7
2018-03-27,14178000,44.70694444,-122.10000000,923.0,4.7,2018,104036.0,364.4
2018-03-28,14178000,44.70694444,-122.10000000,982.0,5.4,2018,105018.0,369.8
2018-03-29,14178000,44.70694444,-122.10000000,1000.0,5.0,2018,106018.0,374.8
2018-03-30,14178000,44.70694444,-122.10000000,1010.0,5.0,2018,107028.0,379.8
2018-03-31,14178000,44.70694444,-122.10000000,1040.0,5.3,2018,108068.0,385.1
2018-04-01,14178000,44.70694444,-122.10000000,1070.0,4.6,2018,109138.0,389.7
2018-04-02,14178000,44.70694444,-122.10000000,1080.0,4.4,2018,110218.0,394.1
