date,usgs_site,lat,lon,Discharge_mean,Water_Temp_mean,year,Discharge_cumsum,Water_Temp_cumsum
2016-01-01,14178000,44.70694444,-122.10000000,823.0,1.9,2016,823.0,1.9
2016-01-02,14178000,44.70694444,-122.10000000,788.0,1.4,2016,1611.0,3.3
2016-01-03,14178000,44.70694444,-122.10000000,771.0,1.6,2016,2382.0,4.9
2016-01-04,14178000,44.70694444,-122.10000000,764.0,3.5,2016,3146.0,8.4
2016-01-05,14178000,44.70694444,-122.10000000,760.0,4.0,2016,3906.0,12.4
2016-01-06,14178000,44.70694444,-122.10000000,748.0,3.9,2016,4654.0,16.3
2016-01-07,14178000,44.70694444,-122.10000000,733.0,4.2,2016,5387.0,20.5
2016-01-08,14178000,44.70694444,-122.10000000,714.0,3.8,2016,6101.0,24.3
2016-01-09,14178000,44.70694444,-122.10000000,704.0,3.7,2016,6805.0,28.0
2016-01-10,14178000,44.70694444,-122.10000000,688.0,3.8,2016,7493.0,31.8
2016-01-11,14178000,44.70694444,-122.10000000,692.0,3.6,2016,8185.0,35.4
2016-01-12,14178000,44.70694444,-122.10000000,790.0,4.1,2016,8975.0,39.5
2016-01-13,14178000,44.70694444,-122.10000000,1000.0,4.4,2016,9975.0,43.9
2016-01-14,14178000,44.70694444,-122.10000000,1070.0,4.3,2016,11045.0,48.2
2016-01-15,14178000,44.70694444,-122.10000000,1000.0,4.4,2016,12045.0,52.6
2016-01-16,14178000,44.70694444,-122.10000000,1280.0,4.7,2016,13325.0,57.3
2016-01-17,14178000,44.70694444,-122.10000000,1660.0,4.6,2016,14985.0,61.9
2016-01-18,14178000,44.70694444,-122.10000000,1760.0,4.9,2016,16745.0,66.8
2016-01-19,14178000,44.70694444,-122.10000000,1750.0,4.9,2016,18495.0,71.7
2016-01-20,14178000,44.70694444,-122.10000000,1820.0,4.8,2016,20315.0,76.5
2016-01-21,14178000,44.70694444,-122.10000000,1770.0,5.2,2016,22085.0,81.7
2016-01-22,14178000,44.70694444,-122.10000000,1890.0,5.3,2016,23975.0,87.0
2016-01-23,14178000,44.70694444,-122.10000000,1910.0,5.2,2016,25885.0,92.2
2016-01-24,14178000,44.70694444,-122.10000000,1820.0,5.1,2016,27705.0,97.3
2016-01-25,14178000,44.70694444,-122.10000000,1620.0,5.0,2016,29325.0,102.3
2016-01-26,14178000,44.70694444,-122.10000000,1460.0,5.2,2016,30785.0,107.5
2016-01-27,14178000,44.70694444,-122.10000000,1430.0,5.4,2016,32215.0,112.9
2016-01-28,14178000,44.70694444,-122.10000000,2060.0,5.4,2016,34275.0,118.3
2016-01-29,14178000,44.70694444,-122.10000000,2720.0,4.8,2016,36995.0,123.1
2016-01-30,14178000,44.70694444,-122.10000000,2420.0,4.2,2016,39415.0,127.3
2016-01-31,14178000,44.70694444,-122.10000000,1970.0,4.4,2016,41385.0,131.7
2016-02-01,14178000,44.70694444,-122.10000000,1670.0,4.4,2016,43055.0,136.1
2016-02-02,14178000,44.70694444,-122.10000000,1470.0,4.0,2016,44525.0,140.1
2016-02-03,14178000,44.70694444,-122.10000000,1340.0,4.4,2016,45865.0,144.5
2016-02-04,14178000,44.70694444,-122.10000000,1400.0,4.4,2016,47265.0,148.9
2016-02-05,14178000,44.70694444,-122.10000000,1360.0,4.5,2016,48625.0,153.4
2016-02-06,14178000,44.70694444,-122.10000000,1410.0,5.1,2016,50035.0,158.5
2016-02-07,14178000,44.70694444,-122.10000000,1360.0,5.0,2016,51395.0,163.5
2016-02-08,14178000,44.70694444,-122.10000000,1370.0,4.9,2016,52765.0,168.4
2016-02-09,14178000,44.70694444,-122.10000000,1490.0,5.0,2016,54255.0,173.4
2016-02-10,14178000,44.70694444,-122.10000000,1530.0,5.1,2016,55785.0,178.5
2016-02-11,14178000,44.70694444,-122.10000000,1540.0,5.5,2016,57325.0,184.0
2016-02-12,14178000,44.70694444,-122.10000000,1630.0,5.5,2016,58955.0,189.5
2016-02-13,14178000,44.70694444,-122.10000000,1800.0,5.3,2016,60755.0,194.8
2016-02-14,14178000,44.70694444,-122.10000000,2480.0,5.2,2016,63235.0,200.0
2016-02-15,14178000,44.70694444,-122.10000000,2820.0,5.6,2016,66055.0,205.6
2016-02-16,14178000,44.70694444,-122.10000000,2410.0,5.5,2016,68465.0,211.1
2016-02-17,14178000,44.70694444,-122.10000000,2110.0,5.6,2016,70575.0,216.7
2016-02-18,14178000,44.70694444,-122.10000000,2150.0,4.9,2016,72725.0,221.6
2016-02-19,14178000,44.70694444,-122.10000000,2060.0,4.7,2016,74785.0,226.3
2016-02-20,14178000,44.70694444,-122.10000000,1860.0,4.5,2016,76645.0,230.8
2016-02-21,14178000,44.70694444,-122.10000000,1680.0,4.5,2016,78325.0,235.3
2016-02-22,14178000,44.70694444,-122.10000000,1530.0,4.8,2016,79855.0,240.1
2016-02-23,14178000,44.70694444,-122.10000000,1400.0,4.5,2016,81255.0,244.6
2016-02-24,14178000,44.70694444,-122.10000000,1290.0,5.1,2016,82545.0,249.7
2016-02-25,14178000,44.70694444,-122.10000000,1220.0,5.0,2016,83765.0,254.7
2016-02-26,14178000,44.70694444,-122.10000000,1210.0,5.3,2016,84975.0,260.0
2016-02-27,14178000,44.70694444,-122.10000000,1540.0,5.8,2016,86515.0,265.8
2016-02-28,14178000,44.70694444,-122.10000000,1560.0,5.1,2016,88075.0,270.9
2016-02-29,14178000,44.70694444,-122.10000000,1470.0,5.0,2016,89545.0,275.9
2016-03-01,14178000,44.70694444,-122.10000000,1600.0,5.4,2016,91145.0,281.3
2016-03-02,14178000,44.70694444,-122.10000000,1690.0,5.1,2016,92835.0,286.4
2016-03-03,14178000,44.70694444,-122.10000000,1780.0,5.8,2016,94615.0,292.2
2016-03-04,14178000,44.70694444,-122.10000000,1650.0,5.3,2016,96265.0,297.5
2016-03-05,14178000,44.70694444,-122.10000000,1620.0,5.9,2016,97885.0,303.4
2016-03-06,14178000,44.70694444,-122.10000000,1940.0,5.6,2016,99825.0,309.0
2016-03-07,14178000,44.70694444,-122.10000000,1760.0,5.2,2016,101585.0,314.2
2016-03-08,14178000,44.70694444,-122.10000000,1570.0,4.7,2016,103155.0,318.9
2016-03-09,14178000,44.70694444,-122.10000000,1610.0,5.0,2016,104765.0,323.9
2016-03-10,14178000,44.70694444,-122.10000000,2020.0,5.6,2016,106785.0,329.5
2016-03-11,14178000,44.70694444,-122.10000000,1880.0,5.3,2016,108665.0,334.8
2016-03-12,14178000,44.70694444,-122.10000000,1930.0,5.3,2016,110595.0,340.1
2016-03-13,14178000,44.70694444,-122.10000000,2100.0,4.6,2016,112695.0,344.7
2016-03-14,14178000,44.70694444,-122.10000000,2160.0,4.3,2016,114855.0,349.0
2016-03-15,14178000,44.70694444,-122.10000000,1940.0,3.9,2016,116795.0,352.9
2016-03-16,14178000,44.70694444,-122.10000000,1850.0,5.0,2016,118645.0,357.9
2016-03-17,14178000,44.70694444,-122.10000000,1850.0,5.2,2016,120495.0,363.1
2016-03-18,14178000,44.70694444,-122.10000000,1680.0,5.0,2016,122175.0,368.1
2016-03-19,14178000,44.70694444,-122.10000000,1560.0,5.7,2016,123735.0,373.8
2016-03-20,14178000,44.70694444,-122.10000000,1600.0,5.6,2016,125335.0,379.4
2016-03-21,14178000,44.70694444,-122.10000000,1740.0,5.4,2016,127075.0,384.8
2016-03-22,14178000,44.70694444,-122.10000000,1700.0,5.2,2016,128775.0,390.0
2016-03-23,14178000,44.70694444,-122.10000000,1700.0,5.6,2016,130475.0,395.6
2016-03-24,14178000,44.70694444,-122.10000000,1790.0,5.7,2016,132265.0,401.3
2016-03-25,14178000,44.70694444,-122.10000000,1710.0,5.4,2016,133975.0,406.7
2016-03-26,14178000,44.70694444,-122.10000000,1580.0,5.3,2016,135555.0,412.0
2016-03-27,14178000,44.70694444,-122.10000000,1630.0,5.5,2016,137185.0,417.5
2016-03-28,14178000,44.70694444,-122.10000000,1540.0,5.1,2016,138725.0,422.6
2016-03-29,14178000,44.70694444,-122.10000000,1430.0,5.5,2016,140155.0,428.1
2016-03-30,14178000,44.70694444,-122.10000000,1350.0,5.8,2016,141505.0,433.9
2016-03-31,14178000,44.70694444,-122.10000000,1320.0,6.2,2016,142825.0,440.1
2016-04-01,14178000,44.70694444,-122.10000000,1340.0,6.6,2016,144165.0,446.7
2016-04-02,14178000,44.70694444,-122.10000000,1420.0,6.8,2016,145585.0,453.5
2016-04-03,14178000,44.70694444,-122.10000000,1480.0,6.7,2016,147065.0,460.2
2016-04-04,14178000,44.70694444,-122.10000000,1590.0,6.1,2016,148655.0,466.3
2016-04-05,14178000,44.70694444,-122.10000000,1510.0,6.0,2016,150165.0,472.3
2016-04-06,14178000,44.70694444,-122.10000000,1400.0,6.4,2016,151565.0,478.7
2016-04-07,14178000,44.70694444,-122.10000000,1460.0,7.3,2016,153025.0,486.0
2016-04-08,14178000,44.70694444,-122.10000000,1660.0,7.5,2016,154685.0,493.5
2016-04-09,14178000,44.70694444,-122.10000000,1730.0,7.6,2016,156415.0,501.1
2016-04-10,14178000,44.70694444,-122.10000000,1650.0,7.6,2016,158065.0,508.7
2016-04-11,14178000,44.70694444,-122.10000000,1530.0,7.6,2016,159595.0,516.3
2016-04-12,14178000,44.70694444,-122.10000000,1440.0,7.2,2016,161035.0,523.5
2016-04-13,14178000,44.70694444,-122.10000000,1370.0,6.5,2016,162405.0,530.0
2016-04-14,14178000,44.70694444,-122.10000000,1400.0,5.9,2016,163805.0,535.9
2016-04-15,14178000,44.70694444,-122.10000000,1380.0,6.2,2016,165185.0,542.1
2016-04-16,14178000,44.70694444,-122.10000000,1270.0,6.6,2016,166455.0,548.7
2016-04-17,14178000,44.70694444,-122.10000000,1230.0,7.6,2016,167685.0,556.3
2016-04-18,14178000,44.70694444,-122.10000000,1310.0,8.2,2016,168995.0,564.5
2016-04-19,14178000,44.70694444,-122.10000000,1380.0,8.4,2016,170375.0,572.9
2016-04-20,14178000,44.70694444,-122.10000000,1410.0,8.5,2016,171785.0,581.4
2016-04-21,14178000,44.70694444,-122.10000000,1370.0,8.3,2016,173155.0,589.7
2016-04-22,14178000,44.70694444,-122.10000000,1290.0,8.2,2016,174445.0,597.9
2016-04-23,14178000,44.70694444,-122.10000000,1230.0,7.9,2016,175675.0,605.8
2016-04-24,14178000,44.70694444,-122.10000000,1340.0,7.1,2016,177015.0,612.9
2016-04-25,14178000,44.70694444,-122.10000000,1210.0,6.6,2016,178225.0,619.5
2016-04-26,14178000,44.70694444,-122.10000000,1100.0,6.8,2016,179325.0,626.3
2016-04-27,14178000,44.70694444,-122.10000000,1040.0,7.0,2016,180365.0,633.3
2016-04-28,14178000,44.70694444,-122.10000000,991.0,6.9,2016,181356.0,640.2
2016-04-29,14178000,44.70694444,-122.10000000,961.0,7.3,2016,182317.0,647.5
2016-04-30,14178000,44.70694444,-122.10000000,947.0,8.1,2016,183264.0,655.6
2016-05-01,14178000,44.70694444,-122.10000000,939.0,8.7,2016,184203.0,664.3
2016-05-02,14178000,44.70694444,-122.10000000,977.0,9.2,2016,185180.0,673.5
2016-05-03,14178000,44.70694444,-122.10000000,991.0,9.3,2016,186171.0,682.8
2016-05-04,14178000,44.70694444,-122.10000000,1060.0,9.0,2016,187231.0,691.8
2016-05-05,14178000,44.70694444,-122.10000000,1000.0,9.3,2016,188231.0,701.1
2016-05-06,14178000,44.70694444,-122.10000000,977.0,9.7,2016,189208.0,710.8
2016-05-07,14178000,44.70694444,-122.10000000,1020.0,10.2,2016,190228.0,721.0
2016-05-08,14178000,44.70694444,-122.10000000,997.0,9.8,2016,191225.0,730.8
2016-05-09,14178000,44.70694444,-122.10000000,929.0,9.1,2016,192154.0,739.9
2016-05-10,14178000,44.70694444,-122.10000000,871.0,8.8,2016,193025.0,748.7
2016-05-11,14178000,44.70694444,-122.10000000,837.0,9.5,2016,193862.0,758.2
2016-05-12,14178000,44.70694444,-122.10000000,820.0,10.1,2016,194682.0,768.3
2016-05-13,14178000,44.70694444,-122.10000000,812.0,10.5,2016,195494.0,778.8
2016-05-14,14178000,44.70694444,-122.10000000,819.0,9.8,2016,196313.0,788.6
