date,usgs_site,lat,lon,Discharge_mean,Water_Temp_mean,year,Discharge_cumsum,Water_Temp_cumsum
2013-01-01,14178000,44.70694444,-122.10000000,923.0,2.6,2013,923.0,2.6
2013-01-02,14178000,44.70694444,-122.10000000,901.0,2.2,2013,1824.0,4.800000000000001
2013-01-03,14178000,44.70694444,-122.10000000,882.0,2.2,2013,2706.0,7.0
2013-01-04,14178000,44.70694444,-122.10000000,875.0,3.5,2013,3581.0,10.5
2013-01-05,14178000,44.70694444,-122.10000000,868.0,3.6,2013,4449.0,14.100000000000001
2013-01-06,14178000,44.70694444,-122.10000000,858.0,4.1,2013,5307.0,18.2
2013-01-07,14178000,44.70694444,-122.10000000,937.0,4.2,2013,6244.0,22.4
2013-01-08,14178000,44.70694444,-122.10000000,1080.0,4.2,2013,7324.0,26.6
2013-01-09,14178000,44.70694444,-122.10000000,1190.0,4.0,2013,8514.0,30.6
2013-01-10,14178000,44.70694444,-122.10000000,1140.0,3.4,2013,9654.0,34.0
2013-01-11,14178000,44.70694444,-122.10000000,1090.0,3.0,2013,10744.0,37.0
2013-01-12,14178000,44.70694444,-122.10000000,1030.0,1.7,2013,11774.0,38.7
2013-01-13,14178000,44.70694444,-122.10000000,983.0,0.9,2013,12757.0,39.6
2013-01-14,14178000,44.70694444,-122.10000000,961.0,1.3,2013,13718.0,40.9
2013-01-15,14178000,44.70694444,-122.10000000,937.0,2.2,2013,14655.0,43.1
2013-01-16,14178000,44.70694444,-122.10000000,915.0,2.3,2013,15570.0,45.4
2013-01-17,14178000,44.70694444,-122.10000000,897.0,2.5,2013,16467.0,47.9
2013-01-18,14178000,44.70694444,-122.10000000,893.0,2.7,2013,17360.0,50.6
2013-01-19,14178000,44.70694444,-122.10000000,898.0,2.7,2013,18258.0,53.3
2013-01-20,14178000,44.70694444,-122.10000000,917.0,2.7,2013,19175.0,56.0
2013-01-21,14178000,44.70694444,-122.10000000,928.0,2.5,2013,20103.0,58.5
2013-01-22,14178000,44.70694444,-122.10000000,932.0,2.7,2013,21035.0,61.2
2013-01-23,14178000,44.70694444,-122.10000000,945.0,3.7,2013,21980.0,64.9
2013-01-24,14178000,44.70694444,-122.10000000,955.0,4.1,2013,22935.0,69.0
2013-01-25,14178000,44.70694444,-122.10000000,1060.0,4.3,2013,23995.0,73.3
2013-01-26,14178000,44.70694444,-122.10000000,1250.0,3.9,2013,25245.0,77.2
2013-01-27,14178000,44.70694444,-122.10000000,1180.0,3.6,2013,26425.0,80.8
2013-01-28,14178000,44.70694444,-122.10000000,1150.0,2.9,2013,27575.0,83.7
2013-01-29,14178000,44.70694444,-122.10000000,1160.0,2.5,2013,28735.0,86.2
2013-01-30,14178000,44.70694444,-122.10000000,1170.0,3.7,2013,29905.0,89.9
2013-01-31,14178000,44.70694444,-122.10000000,1200.0,4.1,2013,31105.0,94.0
2013-02-01,14178000,44.70694444,-122.10000000,1160.0,4.1,2013,32265.0,98.1
2013-02-02,14178000,44.70694444,-122.10000000,1120.0,3.7,2013,33385.0,101.8
2013-02-03,14178000,44.70694444,-122.10000000,1100.0,3.8,2013,34485.0,105.6
2013-02-04,14178000,44.70694444,-122.10000000,1070.0,4.2,2013,35555.0,109.8
2013-02-05,14178000,44.70694444,-122.10000000,1080.0,4.2,2013,36635.0,114.0
2013-02-06,14178000,44.70694444,-122.10000000,1110.0,4.3,2013,37745.0,118.3
2013-02-07,14178000,44.70694444,-122.10000000,1110.0,4.2,2013,38855.0,122.5
2013-02-08,14178000,44.70694444,-122.10000000,1070.0,3.7,2013,39925.0,126.2
2013-02-09,14178000,44.70694444,-122.10000000,1030.0,3.9,2013,40955.0,130.1
2013-02-10,14178000,44.70694444,-122.10000000,1000.0,4.2,2013,41955.0,134.3
2013-02-11,14178000,44.70694444,-122.10000000,971.0,4.2,2013,42926.0,138.5
2013-02-12,14178000,44.70694444,-122.10000000,954.0,4.6,2013,43880.0,143.1
2013-02-13,14178000,44.70694444,-122.10000000,955.0,4.7,2013,44835.0,147.8
2013-02-14,14178000,44.70694444,-122.10000000,956.0,4.8,2013,45791.0,152.6
2013-02-15,14178000,44.70694444,-122.10000000,957.0,4.2,2013,46748.0,156.8
2013-02-16,14178000,44.70694444,-122.10000000,979.0,4.1,2013,47727.0,160.9
2013-02-17,14178000,44.70694444,-122.10000000,979.0,4.2,2013,48706.0,165.1
2013-02-18,14178000,44.70694444,-122.10000000,961.0,3.9,2013,49667.0,169.0
2013-02-19,14178000,44.70694444,-122.10000000,950.0,3.9,2013,50617.0,172.9
2013-02-20,14178000,44.70694444,-122.10000000,927.0,4.1,2013,51544.0,177.0
2013-02-21,14178000,44.70694444,-122.10000000,918.0,3.9,2013,52462.0,180.9
2013-02-22,14178000,44.70694444,-122.10000000,933.0,3.6,2013,53395.0,184.5
2013-02-23,14178000,44.70694444,-122.10000000,942.0,3.2,2013,54337.0,187.7
2013-02-24,14178000,44.70694444,-122.10000000,902.0,3.9,2013,55239.0,191.6
2013-02-25,14178000,44.70694444,-122.10000000,918.0,3.6,2013,56157.0,195.2
2013-02-26,14178000,44.70694444,-122.10000000,895.0,3.6,2013,57052.0,198.8
2013-02-27,14178000,44.70694444,-122.10000000,874.0,4.0,2013,57926.0,202.8
2013-02-28,14178000,44.70694444,-122.10000000,966.0,4.5,2013,58892.0,207.3
2013-03-01,14178000,44.70694444,-122.10000000,1150.0,4.7,2013,60042.0,212.0
2013-03-02,14178000,44.70694444,-122.10000000,1190.0,4.5,2013,61232.0,216.5
2013-03-03,14178000,44.70694444,-122.10000000,1250.0,4.4,2013,62482.0,220.9
2013-03-04,14178000,44.70694444,-122.10000000,1190.0,3.6,2013,63672.0,224.5
2013-03-05,14178000,44.70694444,-122.10000000,1140.0,3.9,2013,64812.0,228.4
2013-03-06,14178000,44.70694444,-122.10000000,1120.0,4.3,2013,65932.0,232.7
2013-03-07,14178000,44.70694444,-122.10000000,1080.0,4.3,2013,67012.0,237.0
2013-03-08,14178000,44.70694444,-122.10000000,1040.0,4.5,2013,68052.0,241.5
2013-03-09,14178000,44.70694444,-122.10000000,1000.0,4.0,2013,69052.0,245.5
2013-03-10,14178000,44.70694444,-122.10000000,974.0,4.1,2013,70026.0,249.6
2013-03-11,14178000,44.70694444,-122.10000000,997.0,4.9,2013,71023.0,254.5
2013-03-12,14178000,44.70694444,-122.10000000,1070.0,5.2,2013,72093.0,259.7
2013-03-13,14178000,44.70694444,-122.10000000,1130.0,5.2,2013,73223.0,264.9
2013-03-14,14178000,44.70694444,-122.10000000,1240.0,5.3,2013,74463.0,270.2
2013-03-15,14178000,44.70694444,-122.10000000,1380.0,5.4,2013,75843.0,275.6
2013-03-16,14178000,44.70694444,-122.10000000,1450.0,4.9,2013,77293.0,280.5
2013-03-17,14178000,44.70694444,-122.10000000,1430.0,4.0,2013,78723.0,284.5
2013-03-18,14178000,44.70694444,-122.10000000,1310.0,4.5,2013,80033.0,289.0
2013-03-19,14178000,44.70694444,-122.10000000,1230.0,4.4,2013,81263.0,293.4
2013-03-20,14178000,44.70694444,-122.10000000,2030.0,4.6,2013,83293.0,298.0
2013-03-21,14178000,44.70694444,-122.10000000,2080.0,3.7,2013,85373.0,301.7
2013-03-22,14178000,44.70694444,-122.10000000,1750.0,3.6,2013,87123.0,305.3
2013-03-23,14178000,44.70694444,-122.10000000,1530.0,3.8,2013,88653.0,309.1
2013-03-24,14178000,44.70694444,-122.10000000,1390.0,4.2,2013,90043.0,313.3
2013-03-25,14178000,44.70694444,-122.10000000,1290.0,4.7,2013,91333.0,318.0
2013-03-26,14178000,44.70694444,-122.10000000,1240.0,5.1,2013,92573.0,323.1
2013-03-27,14178000,44.70694444,-122.10000000,1220.0,5.4,2013,93793.0,328.5
2013-03-28,14178000,44.70694444,-122.10000000,1260.0,5.6,2013,95053.0,334.1
2013-03-29,14178000,44.70694444,-122.10000000,1340.0,5.8,2013,96393.0,339.9
2013-03-30,14178000,44.70694444,-122.10000000,1420.0,5.6,2013,97813.0,345.5
2013-03-31,14178000,44.70694444,-122.10000000,1600.0,5.8,2013,99413.0,351.3
