date,lat,lon,Chlorophyll
2019-04-21,44.727746817009866,-122.1616259928285,0.7107054927733241
2019-04-21,44.714811076918544,-122.18210758130644,0.7081431486580416
2019-04-21,44.702953315168166,-122.19558231056824,0.7101658158097033
2019-04-21,44.6851666725426,-122.19612129973868,0.9849140976547573
2019-04-21,44.69594645595203,-122.2187588448985,0.7124272013060675
2019-04-21,44.67654284581505,-122.19666028890916,0.715095480633141
2019-04-21,44.70133634765675,-122.22953862830794,0.7145449393317982
2019-04-21,44.722895914475615,-122.16863285204464,2.4427458389637224
2019-04-21,44.72073995779373,-122.18049061379502,0.7135001885499888
2019-04-21,44.72451288198703,-122.18156859213596,0.7056821636296415
2019-04-21,44.70888219604336,-122.18156859213596,0.712005915650663
2019-04-21,44.70726522853194,-122.24085740088783,0.7088375060132116
2019-04-21,44.7137330985776,-122.18426353798831,0.7125228900260836
2019-04-21,44.70025836931581,-122.19666028890916,0.7156648202181872
2019-04-21,44.70403129350911,-122.18911444052256,0.7099740303312261
2019-04-21,44.69540746678156,-122.20797906148908,0.7117629281311256
2019-04-21,44.710499163554765,-122.17941263545409,0.7138005375717231
2019-04-21,44.71804501194137,-122.18588050549972,0.7110685656818354
2019-04-21,44.69918039097486,-122.20690108314813,0.7101563507785587
2019-04-21,44.716967033600426,-122.12713068591832,0.7166237121191488
2019-04-21,44.72397389281656,-122.15354115527144,0.7108940445727018
2019-04-21,44.710499163554765,-122.17995162462454,0.7124534104873677
2019-04-21,44.722895914475615,-122.15138519858954,0.7109630538928212
2019-04-21,44.69864140180439,-122.23385054167171,0.7133629785104625
2019-04-21,44.737448622078354,-122.15677509029426,0.7065101390283485
2019-04-21,44.696485445122505,-122.2435523467402,0.7270487322356265
2019-04-21,44.7175060227709,-122.1885754513521,0.7094405457856198
2019-04-21,44.722895914475615,-122.18480252715878,0.7092804054689943
2019-04-21,44.69325151009967,-122.21606389904616,0.7120236758652813
2019-04-21,44.704570282679576,-122.18534151632926,0.7143895456276286
2019-04-21,44.69864140180439,-122.20205018061388,0.7128846633982666
2019-04-21,44.694329488440616,-122.21229097485283,0.7126656700396939
2019-04-21,44.70726522853194,-122.23816245503548,0.7103621411053026
2019-04-21,44.70834320687288,-122.1880364621816,0.7125285174347676
2019-04-21,44.70834320687288,-122.18749747301116,0.7136828574138286
2019-04-21,44.70834320687288,-122.17402274374936,0.7176124613242836
2019-04-21,44.69540746678156,-122.21929783406898,0.7115879643641403
2019-04-21,44.69756342346345,-122.2209148015804,1.369540877923799
2019-04-21,44.70564826102052,-122.18318555964736,0.7133135566089546
2019-04-21,44.72666883866892,-122.17671768960172,0.7128890236290606
2019-04-21,44.69971938014533,-122.20043321310249,0.7108069536356224
2019-04-21,44.73313670871458,-122.1653989170218,0.7349651202432668
2019-04-21,44.72181793613468,-122.1729447654084,1.1673554410877127
2019-04-21,44.715350066089016,-122.1788736462836,0.7104667666300221
2019-04-21,44.704570282679576,-122.2397794225469,0.711814389279635
2019-04-21,44.72451288198703,-122.17941263545409,0.7073751333827091
2019-04-21,44.72397389281656,-122.1675548737037,0.7101347998490606
2019-04-21,44.70942118521383,-122.18210758130644,0.7098276510334732
2019-04-21,44.69810241263392,-122.2435523467402,0.7125199271414014
2019-04-21,44.72720782783939,-122.14976823107811,0.710297956473644
2019-04-21,44.69971938014533,-122.23492852001266,0.7122222004480633
2019-04-21,44.69864140180439,-122.22360974743276,2.732244929689267
2019-04-21,44.696485445122505,-122.20043321310249,0.7135810209717425
2019-04-21,44.72612984949845,-122.17510072209028,0.7107853018700072
2019-04-21,44.727746817009866,-122.15839205780568,0.7109135672371001
2019-04-21,44.70726522853194,-122.2360064983536,0.7100509754705051
2019-04-21,44.725590860327976,-122.15461913361236,0.7115243231767006
2019-04-21,44.692173531758726,-122.21714187738708,0.715669775501233
2019-04-21,44.72397389281656,-122.15515812278284,0.7106418218587094
2019-04-21,44.696485445122505,-122.20097220227294,0.7152190473001684
2019-04-21,44.733675697885054,-122.1616259928285,0.7067763386443685
2019-04-21,44.721278946964205,-122.17563971126076,0.7109218891394719
2019-04-21,44.69325151009967,-122.25217617346776,0.7134833111481635
2019-04-21,44.72666883866892,-122.15138519858954,0.7103015485049441
2019-04-21,44.69702443429298,-122.22953862830794,0.7140766561034351
2019-04-21,44.715350066089016,-122.16863285204464,0.7129702671153471
2019-04-21,44.70888219604336,-122.1729447654084,0.7160914010212499
2019-04-21,44.71588905525949,-122.18588050549972,0.7112390655930154
2019-04-21,44.714811076918544,-122.15731407946473,0.7120777630635826
2019-04-21,44.69486847761109,-122.21552490987568,0.7106126302998129
2019-04-21,44.72720782783939,-122.17186678706749,0.7108860048973269
2019-04-21,44.72451288198703,-122.15461913361236,0.7102502768781656
2019-04-21,44.71427208774807,-122.18749747301116,0.7100541402821765
2019-04-21,44.73313670871458,-122.16432093868086,0.7076282085636986
2019-04-21,44.71211613106618,-122.1670158845332,0.977984300879495
2019-04-21,44.6927125209292,-122.21552490987568,0.7150281714459402
2019-04-21,44.68732262922448,-122.19881624559105,0.7153841664931699
2019-04-21,44.721278946964205,-122.1578530686352,0.7117348347089271
2019-04-21,44.72720782783939,-122.15138519858954,0.7105048922102342
2019-04-21,44.725590860327976,-122.1788736462836,0.7096535543565273
2019-04-21,44.71319410940713,-122.1653989170218,0.7141484917092386
2019-04-21,44.702953315168166,-122.1939653430568,0.7105434730382978
2019-04-21,44.69918039097486,-122.23331155250123,0.7153952531971762
2019-04-21,44.67708183498552,-122.18911444052256,0.7168511468089912
2019-04-21,44.69379049927014,-122.20312815895484,0.713351217487005
2019-04-21,44.715350066089016,-122.24247436839926,0.7137758941216086
2019-04-21,44.69055656424732,-122.2112129965119,0.7147325170253945
2019-04-21,44.72020096862326,-122.1540801444419,0.7123486007992691
2019-04-21,44.70618725019099,-122.23870144420596,0.7105586953003263
2019-04-21,44.69864140180439,-122.1901924188635,0.7167787850932223
2019-04-21,44.704570282679576,-122.19719927807964,0.7084783124927732
2019-04-21,44.72666883866892,-122.14491732854388,0.710157385998442
2019-04-21,44.70834320687288,-122.23816245503548,0.7119908965512554
2019-04-21,44.70834320687288,-122.19558231056824,0.7092128408260348
2019-04-21,44.71912299028232,-122.13090361011162,0.7274866319428392
2019-04-21,44.68085475917882,-122.1939653430568,0.7138646428992432
2019-04-21,44.70780421770241,-122.23654548752408,0.7119103343981655
2019-04-21,44.70187533682722,-122.20043321310249,0.7111952504316481
2019-04-21,44.70780421770241,-122.19127039720443,0.7102172963315488
2019-04-21,44.69810241263392,-122.1885754513521,0.7138196065925071
2019-04-21,44.71966197945279,-122.24463032508116,0.7349315127599975
2019-04-21,44.73637064373741,-122.15731407946473,0.7089277887078638
2019-04-21,44.733675697885054,-122.16324296033991,0.7065474981676707
2019-04-21,44.72181793613468,-122.18156859213596,0.7098520946122053
2019-04-21,44.7099601743843,-122.23870144420596,0.7132907355305781
2019-04-21,44.69163454258826,-122.21390794236426,0.7159860245170128
2019-04-21,44.72181793613468,-122.17348375457888,0.7083754669700054
2019-04-21,44.70888219604336,-122.1939653430568,0.7107296233164567
2019-04-21,44.72451288198703,-122.1729447654084,0.7093620878709174
2019-04-21,44.70187533682722,-122.24247436839926,1.0738176300548934
2019-04-21,44.71103815272524,-122.237623465865,0.714653385780909
2019-04-21,44.696485445122505,-122.1939653430568,0.7140119676417718
2019-04-21,44.71804501194137,-122.16324296033991,0.7140510088716346
2019-04-21,44.69325151009967,-122.21983682323943,0.7151444121462006
2019-04-21,44.69864140180439,-122.2074400723186,0.709887715903716
2019-04-21,44.70564826102052,-122.18049061379502,0.7132309791165071
2019-04-21,44.72612984949845,-122.1653989170218,0.7125032808069205
2019-04-21,44.69486847761109,-122.25055920595634,0.7391322938017687
2019-04-21,44.7137330985776,-122.15947003614662,0.7156636833302655
2019-04-21,44.72936378452128,-122.16485992785134,0.7078463866281025
2019-04-21,44.71157714189571,-122.24247436839926,0.714475417501405
2019-04-21,44.69486847761109,-122.22684368245558,0.7103217650215402
2019-04-21,44.69594645595203,-122.19719927807964,0.7166556133871038
2019-04-21,44.712655120236654,-122.24085740088783,0.7143303109130709
2019-04-21,44.70618725019099,-122.23385054167171,0.7104032522860801
2019-04-21,44.722895914475615,-122.17402274374936,0.7085759389062052
2019-04-21,44.69702443429298,-122.19612129973868,0.7163447106843002
2019-04-21,44.70187533682722,-122.19719927807964,0.712567797444277
2019-04-21,44.70187533682722,-122.18588050549972,0.7173876660758053
2019-04-21,44.71588905525949,-122.15677509029426,0.7151795899548961
2019-04-21,44.69756342346345,-122.20258916978436,0.7139771732215423
2019-04-21,44.72720782783939,-122.1670158845332,0.7122162815996723
2019-04-21,44.67815981332647,-122.19504332139776,0.7143741858002238
2019-04-21,44.70079735848628,-122.1923483755454,0.7138335976254256
2019-04-21,44.71211613106618,-122.16971083038558,0.7115559867644966
2019-04-21,44.7099601743843,-122.17779566794266,0.7129899819102197
2019-04-21,44.67438688913316,-122.19666028890916,1.143563676530376
2019-04-21,44.727746817009866,-122.1465342960553,0.7112011162739686
2019-04-21,44.69055656424732,-122.21606389904616,2.4658129909724207
2019-04-21,44.7137330985776,-122.17995162462454,0.7138312534839307
2019-04-21,44.7099601743843,-122.17995162462454,0.7120699994020905
2019-04-21,44.67438688913316,-122.19558231056824,1.5646397695342058
2019-04-21,44.69918039097486,-122.24624729259256,0.7138306423174919
2019-04-21,44.70942118521383,-122.1880364621816,0.7131209954314377
2019-04-21,44.69540746678156,-122.20582310480718,0.7125766996270922
2019-04-21,44.716967033600426,-122.12766967508878,0.7184390070354264
2019-04-21,44.696485445122505,-122.22792166079653,0.7140883112851398
2019-04-21,44.69325151009967,-122.21013501817096,0.7144447975839894
2019-04-21,44.72073995779373,-122.24678628176304,0.7104982998767958
2019-04-21,44.71211613106618,-122.18911444052256,0.7106069074723126
2019-04-21,44.69918039097486,-122.19342635388634,0.7136183082253386
2019-04-21,44.71858400111184,-122.18049061379502,0.7125719307867274
2019-04-21,44.67869880249694,-122.19180938637491,0.7158153215501519
2019-04-21,44.7137330985776,-122.2435523467402,0.7141416535561987
2019-04-21,44.72343490364609,-122.17402274374936,0.7065350004207664
2019-04-21,44.69702443429298,-122.2112129965119,0.711116139271719
2019-04-21,44.706726239361466,-122.19504332139776,0.7088106154440457
2019-04-21,44.71966197945279,-122.15300216610096,0.7131074106668652
2019-04-21,44.69918039097486,-122.23061660664888,0.7128341058339774
2019-04-21,44.71157714189571,-122.237623465865,1.4519279379528633
2019-04-21,44.71157714189571,-122.18534151632926,0.7105468570856723
2019-04-21,44.70079735848628,-122.19127039720443,0.7150222089053624
2019-04-21,44.694329488440616,-122.21390794236426,0.7123475642252771
2019-04-21,44.696485445122505,-122.22522671494416,0.7143891820783184
2019-04-21,44.7175060227709,-122.1637819495104,0.7123028436933
2019-04-21,44.727746817009866,-122.16485992785134,0.7110011471457289
2019-04-21,44.71103815272524,-122.17402274374936,0.7148128306930297
2019-04-21,44.69702443429298,-122.21606389904616,0.7127472967173202
2019-04-21,44.71103815272524,-122.18965342969304,0.712093327729868
2019-04-21,44.725051871157504,-122.1616259928285,0.7102598976275476
2019-04-21,44.69540746678156,-122.21714187738708,0.711721979638391
2019-04-21,44.70510927185005,-122.1939653430568,0.7104786369115853
2019-04-21,44.7137330985776,-122.2451693142516,0.7138672792956057
2019-04-21,44.72828580618033,-122.17078880872651,0.7114528944430557
2019-04-21,44.712655120236654,-122.18480252715878,0.7121554214777952
2019-04-21,44.72343490364609,-122.18426353798831,0.7116117686150079
2019-04-21,44.71157714189571,-122.18102960296548,0.7123097495459616
2019-04-21,44.716967033600426,-122.18965342969304,0.7100132620765033
2019-04-21,44.70780421770241,-122.18965342969304,0.7113918478532035
2019-04-21,44.70187533682722,-122.23708447669456,0.7134267886018193
2019-04-21,44.73583165456694,-122.16108700365804,0.7081320356551202
2019-04-21,44.71157714189571,-122.24409133591068,0.7145347585161087
2019-04-21,44.69379049927014,-122.25217617346776,0.7167075654735787
2019-04-21,44.69163454258826,-122.20528411563672,0.7154450896739436
2019-04-21,44.70349230433864,-122.18965342969304,0.7115951023883437
2019-04-21,44.70510927185005,-122.18372454881784,0.7154652656014696
2019-04-21,44.71211613106618,-122.1675548737037,1.4007246259489194
2019-04-21,44.73690963290788,-122.1578530686352,0.7091792159322632
2019-04-21,44.7288247953508,-122.16809386287416,0.7083422200727196
2019-04-21,44.72020096862326,-122.24894223844493,0.7094643655095486
2019-04-21,44.69702443429298,-122.1939653430568,0.7147049016349244
2019-04-21,44.71319410940713,-122.17995162462454,0.7153616050886894
2019-04-21,44.7175060227709,-122.24894223844493,0.7107921961784212
2019-04-21,44.73044176286222,-122.16270397116944,0.7090461861746874
2019-04-21,44.7137330985776,-122.18372454881784,0.7121348834273613
2019-04-21,44.702414325997694,-122.23546750918312,0.7130975019818596
2019-04-21,44.69810241263392,-122.22576570411464,0.7139879271811478
2019-04-21,44.68624465088354,-122.20097220227294,0.7598385550586176
2019-04-21,44.7175060227709,-122.15947003614662,0.7151318398767377
2019-04-21,44.69810241263392,-122.21175198568235,0.7116805295685309
2019-04-21,44.69971938014533,-122.24139639005833,2.5679811940436568
2019-04-21,44.70834320687288,-122.17995162462454,0.713811459459074
2019-04-21,44.72181793613468,-122.17402274374936,0.7099794463031176
2019-04-21,44.72720782783939,-122.17024981955603,0.7105353087203533
2019-04-21,44.71588905525949,-122.24247436839926,0.7149807747374431
2019-04-21,44.714811076918544,-122.17186678706749,0.7117371090198181
2019-04-21,44.7099601743843,-122.18749747301116,0.7123254906827328
2019-04-21,44.69594645595203,-122.2209148015804,0.7122417569839253
2019-04-21,44.725590860327976,-122.1670158845332,0.709849313676861
2019-04-21,44.68678364005401,-122.199894223932,0.7149757064928048
2019-04-21,44.725051871157504,-122.1384494584982,0.7114335997098071
2019-04-21,44.7099601743843,-122.17725667877218,0.7123718312606514
2019-04-21,44.725051871157504,-122.16324296033991,0.7113974598184991
2019-04-21,44.71912299028232,-122.15461913361236,0.7142664637408718
2019-04-21,44.70187533682722,-122.20151119144342,0.7118457151412504
2019-04-21,44.71966197945279,-122.25055920595634,0.7099085924734748
2019-04-21,44.72612984949845,-122.14707328522576,0.7063451606113202
2019-04-21,44.71966197945279,-122.15084620941909,0.7111197141004045
2019-04-21,44.72343490364609,-122.1826465704769,0.7170126632437724
2019-04-21,44.696485445122505,-122.19288736471586,1.909805144413197
2019-04-21,44.69163454258826,-122.20366714812528,0.7142089042103749
2019-04-21,44.72828580618033,-122.14491732854388,0.7785923865168302
2019-04-21,44.716967033600426,-122.2494812276154,0.7088585646931598
